x,y,yaw
-0.9937225580215454,0.0003041767922695726,1.5708254392024859
-0.993706226348877,0.0003053201362490654,1.5708254392024859
-0.9936886429786682,0.00030647177482023835,1.5708254392024859
-0.9936699867248535,0.00030778825748711824,1.5708256923684982
-0.9936496019363403,0.00030894140945747495,1.5708256923684982
-0.9936278462409973,0.00031010631937533617,1.5708256923684982
-0.9936047196388245,0.00031143162050284445,1.5708259455650688
-0.9935796856880188,0.0003126004885416478,1.5708259455650688
-0.9935534000396729,0.00031395049882121384,1.5708261987727627
-0.993524968624115,0.00031514299917034805,1.5708261987727627
-0.993494987487793,0.00031652659527026117,1.570826367711437
-0.9934626817703247,0.00031774380477145314,1.570826367711437
-0.9934284687042236,0.0003190660791005939,1.5708265364910756
-0.9933919906616211,0.00032038570498116314,1.5708267052598404
-0.9933533668518066,0.0003218085621483624,1.5708269585260415
-0.9933121204376221,0.00032306392677128315,1.5708269585260415
-0.9932684302330017,0.00032450241269543767,1.570827211803017
-0.9932218194007874,0.000325771514326334,1.570827211803017
-0.9810429215431213,0.00046262849355116487,1.5707720591594232
-1.0004355907440186,0.0003276578790973872,1.5709126975848045
-1.032585859298706,-0.0007405758369714022,1.570825296252178
-1.0445283651351929,-0.0040138401091098785,1.5713925848566577
-1.0536894798278809,-0.005870036315172911,1.574104160920273
-1.0812163352966309,-0.00965962465852499,1.5769046525473016
-1.1151409149169922,-0.014155351556837559,1.5790636759789114
-1.1413246393203735,-0.021041905507445335,1.5835803244157243
-1.167885184288025,-0.028917932882905006,1.5903191751504786
-1.2025609016418457,-0.03858356550335884,1.5971293353749416
-1.2410892248153687,-0.050962209701538086,1.6048906859968608
-1.2813364267349243,-0.06471492350101471,1.6143247586890976
-1.3251054286956787,-0.07967984676361084,1.6249187992178051
-1.3728429079055786,-0.09687861055135727,1.636292616092993
-1.4245606660842896,-0.11597368866205215,1.6486047885010087
-1.4791409969329834,-0.13710929453372955,1.6617675198237172
-1.5358552932739258,-0.1597173660993576,1.6757920207488755
-1.595288872718811,-0.1843826025724411,1.6907677275556454
