Timestamp,X,Y,Z
2024-05-10 17:49:05.690,2.2593543690163642e-05,-0.0014575663954019547,0.9360992312431335
2024-05-10 17:49:05.750,2.3236143533722498e-05,-0.0015028975903987885,0.9361313581466675
2024-05-10 17:49:05.815,2.38852826441871e-05,-0.0015345849096775055,0.93617844581604
2024-05-10 17:49:05.878,2.4505814508302137e-05,-0.0015562567859888077,0.9362221360206604
2024-05-10 17:49:05.964,2.5114764866884798e-05,-0.0015756022185087204,0.9362609386444092
2024-05-10 17:49:06.023,2.573688470874913e-05,-0.0015950947999954224,0.9362991452217102
2024-05-10 17:49:06.081,2.6373483706265688e-05,-0.0016141477972269058,0.9363385438919067
2024-05-10 17:49:06.142,2.700757613638416e-05,-0.0016309898346662521,0.9363753199577332
2024-05-10 17:49:06.201,2.746228528849315e-05,-0.0016351453959941864,0.9363841414451599
2024-05-10 17:49:06.260,2.7900503482669592e-05,-0.0016338508576154709,0.9363754987716675
2024-05-10 17:49:06.318,2.8256643417989835e-05,-0.0016327928751707077,0.9363687038421631
2024-05-10 17:49:06.379,2.858701191144064e-05,-0.001631852239370346,0.9363672733306885
2024-05-10 17:49:06.438,2.8893551643704996e-05,-0.0016309600323438644,0.9363666772842407
2024-05-10 17:49:06.495,2.9178167096688412e-05,-0.0016300976276397705,0.9363652467727661
2024-05-10 17:49:06.553,2.9462033126037568e-05,-0.0016291458159685135,0.936363160610199
2024-05-10 17:49:06.628,2.9718034056713805e-05,-0.0016289521008729935,0.9363613724708557
2024-05-10 17:49:06.688,2.994066380779259e-05,-0.001629505306482315,0.9363595843315125
2024-05-10 17:49:06.749,2.992523877765052e-05,-0.0035645458847284317,0.9365952014923096
2024-05-10 17:49:06.814,3.134577855234966e-05,0.000665443018078804,0.9366389513015747
2024-05-10 17:49:06.905,3.3396343496860936e-05,0.008078476414084435,0.9363647103309631
2024-05-10 17:49:06.966,3.777139863814227e-05,0.014508352614939213,0.9362229704856873
2024-05-10 17:49:07.026,4.5921391574665904e-05,0.02771913819015026,0.9366366863250732
2024-05-10 17:49:07.087,4.846757656196132e-05,0.05403473973274231,0.9370309710502625
2024-05-10 17:49:07.149,5.025501377531327e-05,0.08644992113113403,0.9366021156311035
2024-05-10 17:49:07.235,5.1576687837950885e-05,0.11570534110069275,0.9359369874000549
2024-05-10 17:49:07.277,5.469768802868202e-05,0.14371612668037415,0.9360961318016052
2024-05-10 17:49:07.337,5.546269312617369e-05,0.17772260308265686,0.9368571639060974
2024-05-10 17:49:07.401,5.7704277423908934e-05,0.21948376297950745,0.9370678663253784
2024-05-10 17:49:07.464,5.812679592054337e-05,0.2674260437488556,0.9365651607513428
2024-05-10 17:49:07.523,6.057346035959199e-05,0.32080286741256714,0.936191201210022
2024-05-10 17:49:07.583,6.193973968038335e-05,0.37774425745010376,0.9363936185836792
2024-05-10 17:49:07.643,6.293335900409147e-05,0.434853196144104,0.9366225004196167
2024-05-10 17:49:07.702,6.306677096290514e-05,0.49203982949256897,0.9365764856338501
2024-05-10 17:49:07.762,6.465825572377071e-05,0.5543098449707031,0.9365497827529907
2024-05-10 17:49:07.822,6.79289732943289e-05,0.6265572905540466,0.9367738366127014
2024-05-10 17:49:07.884,6.751219916623086e-05,0.7072663307189941,0.9368045330047607
2024-05-10 17:49:07.960,6.629480049014091e-05,0.7904310822486877,0.9364680051803589
2024-05-10 17:49:08.022,6.399014091584831e-05,0.87295001745224,0.9362338781356812
2024-05-10 17:49:08.081,6.196209869813174e-05,0.9561110734939575,0.9364254474639893
2024-05-10 17:49:08.141,5.8885914768325165e-05,1.0423760414123535,0.9367791414260864
2024-05-10 17:49:08.204,6.343993300106376e-05,1.1348704099655151,0.9368829727172852
2024-05-10 17:49:08.265,6.0743703215848655e-05,1.2356796264648438,0.9367062449455261
2024-05-10 17:49:08.353,5.7004934205906466e-05,1.3418643474578857,0.936461329460144
2024-05-10 17:49:08.414,5.15592546435073e-05,1.4481287002563477,0.9363776445388794
2024-05-10 17:49:08.474,4.68790385639295e-05,1.5531495809555054,0.9364943504333496
2024-05-10 17:49:08.534,4.120044832234271e-05,1.6603909730911255,0.9367212653160095
2024-05-10 17:49:08.598,3.456490230746567e-05,1.7735594511032104,0.9368239045143127
2024-05-10 17:49:08.660,3.328827006043866e-05,1.8935034275054932,0.9367808103561401
2024-05-10 17:49:08.750,2.757356924121268e-05,2.0201022624969482,0.936694860458374
2024-05-10 17:49:08.810,2.0207644411129877e-05,2.1512930393218994,0.9365842342376709
2024-05-10 17:49:08.869,1.3044501429249067e-05,2.282442808151245,0.9364712834358215
2024-05-10 17:49:08.930,4.640910901798634e-06,2.413313627243042,0.9365717172622681
2024-05-10 17:49:09.010,-3.1503695936407894e-06,2.549612522125244,0.9368553161621094
