X,Y
-3.0,-0.1411200080598672
-2.984168865435356,-0.15677437411919534
-2.9683377308707124,-0.17238944944959073
-2.9525065963060686,-0.18796132060731924
-2.936675461741425,-0.20348608497645865
-2.920844327176781,-0.21895985174697066
-2.905013192612137,-0.23437874288981406
-2.8891820580474934,-0.24973889412885483
-2.8733509234828496,-0.2650364559093294
-2.857519788918206,-0.28026759436261844
-2.841688654353562,-0.29542849226708945
-2.825857519788918,-0.3105153500047673
-2.8100263852242744,-0.32552438651359306
-2.7941952506596306,-0.3404518402350317
-2.778364116094987,-0.35529397005679303
-2.762532981530343,-0.37004705625042716
-2.746701846965699,-0.3847074014035617
-2.7308707124010554,-0.3992713313465454
-2.7150395778364116,-0.4137351960732673
-2.699208443271768,-0.4280953706559195
-2.683377308707124,-0.44234825615347545
-2.66754617414248,-0.4564902805136545
-2.6517150395778364,-0.47051789946814876
-2.6358839050131926,-0.4844275974208857
-2.620052770448549,-0.4982158883291058
-2.604221635883905,-0.5118793165770327
-2.588390501319261,-0.5254144578419185
-2.5725593667546174,-0.5388179199522461
-2.5567282321899736,-0.5520863437378738
-2.54089709762533,-0.5652164038719089
-2.525065963060686,-0.5782048097041
-2.509234828496042,-0.5910483060855386
-2.4934036939313984,-0.6037436741844628
-2.4775725593667546,-0.6162877322929595
-2.461741424802111,-0.6286773366243633
-2.445910290237467,-0.6409093821011506
-2.430079155672823,-0.6529808031331324
-2.4142480211081794,-0.6648885743857527
-2.3984168865435356,-0.6766297115382947
-2.3825857519788918,-0.6882012720318116
-2.366754617414248,-0.6996003558065886
-2.350923482849604,-0.7108241060289554
-2.3350923482849604,-0.7218697098072635
-2.3192612137203166,-0.7327343988968532
-2.3034300791556728,-0.7434154503938295
-2.287598944591029,-0.7539101874174745
-2.271767810026385,-0.7642159797811274
-2.2559366754617414,-0.7743302446513596
-2.2401055408970976,-0.784250447195284
-2.2242744063324538,-0.7939741012158337
-2.20844327176781,-0.8034987697748514
-2.192612137203166,-0.8128220658038343
-2.1767810026385224,-0.8219416527021798
-2.1609498680738786,-0.8308552449227836
-2.1451187335092348,-0.8395606085448424
-2.129287598944591,-0.8480555618337184
-2.113456464379947,-0.8563379757877249
-2.0976253298153034,-0.8644057746716949
-2.0817941952506596,-0.8722569365372024
-2.0659630606860158,-0.8798894937293013
-2.050131926121372,-0.8873015333796582
-2.034300791556728,-0.8944911978859554
-2.0184696569920844,-0.9014566853774421
-2.0026385224274406,-0.9081962501665178
-1.9868073878627968,-0.9147082031862372
-1.970976253298153,-0.9209909124136222
-1.9551451187335092,-0.9270428032786794
-1.9393139841688654,-0.932862359059018
-1.9234828496042216,-0.9384481212599707
-1.9076517150395778,-0.94379868998012
-1.891820580474934,-0.9489127242621417
-1.8759894459102902,-0.9537889424288749
-1.8601583113456464,-0.9584261224045354
