Timestamp,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Orientation_X,Orientation_Y,Orientation_Z,Angular_Velocity_X,Angular_Velocity_Y,Angular_Velocity_Z
2024-03-06 13:45:51.671,1.9564673218159904e-05,-0.006784086595605788,-9.810475352840271,0.0004053972811562595,6.074093787194201e-06,-2.9183753744780065e-08,-0.0,0.0,-0.0
2024-03-06 13:45:51.724,1.9540750133561565e-05,-0.006790170932972717,-9.810478146807862,0.0004053972811562595,6.074093787194201e-06,-2.9183753744780065e-08,-0.0,0.0,-0.0
2024-03-06 13:45:51.815,1.9304823844049567e-05,-0.00679221343060221,-9.810475259708019,0.0004053972811562595,6.074093787194201e-06,-2.9183753744780065e-08,-0.0,0.0,-0.0
2024-03-06 13:45:51.868,1.705231845779909e-05,-0.0067925698160841725,-9.810477588014344,0.0004053972811562595,6.074093787194201e-06,-2.9183753744780065e-08,-0.0,0.0,-0.0
2024-03-06 13:45:51.918,1.7363694345849002e-05,-0.006788383366696023,-9.81047805367561,0.00040429832065728256,6.125673510101301e-06,-2.9504720134376667e-08,-4.3958423537107514e-05,2.063182166378286e-06,-1.3939805396492055e-08
2024-03-06 13:45:51.973,1.6079161504592885e-05,-0.006815772661914788,-9.810475445972525,0.00040429832065728256,6.125673510101301e-06,-2.9504720134376667e-08,-0.0,0.0,-0.0
2024-03-06 13:45:52.022,2.0594889792348546e-05,-0.006606066885983422,-9.810466970937497,0.00040429832065728256,6.125673510101301e-06,-2.9504720134376667e-08,-0.0,0.0,-0.0
2024-03-06 13:45:52.079,1.8640916879537776e-05,-0.006718180610868999,-9.810489602074986,0.00040429832065728256,6.125673510101301e-06,-2.9504720134376667e-08,-0.0,0.0,-0.0
2024-03-06 13:45:52.131,1.8885511801116535e-05,-0.00678541623132189,-9.81047833307237,0.00040429832065728256,6.125673510101301e-06,-2.9504720134376667e-08,-0.0,0.0,-0.0
2024-03-06 13:45:52.191,1.9237242795393724e-05,-0.006805048810395539,-9.810475259708019,0.00040429832065728256,6.125673510101301e-06,-2.9504720134376667e-08,-0.0,0.0,-0.0
2024-03-06 13:45:52.245,1.9400733453078515e-05,-0.006803400624175271,-9.810479078130392,0.00040429832065728256,6.125673510101301e-06,-2.9504720134376667e-08,-0.0,0.0,-0.0
2024-03-06 13:45:52.297,1.9935979652775264e-05,-0.006801054446279279,-9.810476749824067,0.00040429832065728256,6.125673510101301e-06,-2.9504720134376667e-08,-0.0,0.0,-0.0
2024-03-06 13:45:52.350,1.9891267509801487e-05,-0.0067994636946467,-9.810475352840271,0.0004032105600594842,6.209002245355877e-06,-2.9752587658049053e-08,-4.351042748594346e-05,3.333143750498788e-06,-1.1525191316154608e-08
2024-03-06 13:45:52.405,1.7941778054827028e-05,-0.006822960989373027,-9.810477774278851,0.0004032105600594842,6.209002245355877e-06,-2.9752587658049053e-08,-0.0,0.0,-0.0
2024-03-06 13:45:52.459,2.3016010581113152e-05,-0.006608838252632296,-9.810477681146597,0.0004032105600594842,6.209002245355877e-06,-2.9752587658049053e-08,-0.0,0.0,-0.0
2024-03-06 13:45:52.512,2.042548291187775e-05,-0.006743926267340789,-9.810477774278851,0.0004032105600594842,6.209002245355877e-06,-2.9752587658049053e-08,-0.0,0.0,-0.0
2024-03-06 13:45:52.596,2.065872823495722e-05,-0.006795387703384834,-9.810478146807862,0.0004032105600594842,6.209002245355877e-06,-2.9752587658049053e-08,-0.0,0.0,-0.0
2024-03-06 13:45:52.651,2.089679334682011e-05,-0.006807302037937423,-9.810475352840271,0.0004032105600594842,6.209002245355877e-06,-2.9752587658049053e-08,-0.0,0.0,-0.0
2024-03-06 13:45:52.705,2.084261766323392e-05,-0.00680864013195385,-9.810477588014344,0.004638981205333636,6.198643580150795e-06,5.395388747147067e-07,0.16943149077965675,-2.965557537599158e-07,2.382527725957992e-05
2024-03-06 13:45:52.756,0.0001607070439442717,0.16630814956417744,-9.848892127821689,0.0019202382594900157,7.515236144208456e-06,-2.767632347687476e-07,-0.10875033590187985,5.2659202616094514e-05,-3.342728820418725e-05
2024-03-06 13:45:52.815,-0.0001299764927235698,-1.0918248594685234,-9.765063879994436,-0.0015284868282132592,9.617529497896066e-06,-1.546207607778532e-06,-0.13794907404612666,8.413444235621042e-05,-5.1686020560288524e-05
2024-03-06 13:45:52.868,0.00015051606037168246,-0.32472471251965235,-9.753006047193605,0.0024961493509928863,1.0665532329175447e-05,1.2721402319775326e-06,0.16098557338328862,4.2457278123999854e-05,0.00011417606801419317
2024-03-06 13:45:52.918,-0.0001632475282686401,0.28499829378802055,-9.849625358049856,0.00782441414436702,1.0365286443687425e-05,7.325100509788501e-06,0.21313367907646658,-1.0362311563470507e-05,0.000244480869735713
2024-03-06 13:45:52.974,-0.0008850633533345003,-1.5678295892227356,-9.909398383107671,0.005147408919095308,8.871756496332017e-06,1.230781944405433e-05,-0.10708249553414056,-5.793432629994635e-05,0.0001985007093064572
2024-03-06 13:45:53.028,0.001451347190327255,-2.8359621696788158,-9.74836340437966,-0.0017386303015701583,1.0019734345936612e-05,1.226511859789681e-05,-0.2754425124879332,4.932472086246826e-05,-4.054249944673745e-06
2024-03-06 13:45:53.081,0.0007178116703817098,-0.9508462636795272,-9.605431100468165,-0.001831553969992466,1.067168213884417e-05,1.2761452777891965e-05,-0.0037169525528371427,2.6087164191887638e-05,1.9863939810425706e-05
2024-03-06 13:45:53.131,0.0005679036874806096,1.4557961148716492,-9.766330292371247,0.003144931615956984,1.2416599442839412e-05,1.1699870194353908e-05,0.19905967315224987,6.713452162864222e-05,-4.054402368653369e-05
2024-03-06 13:45:53.182,6.331064083148257e-06,1.0461824682026115,-10.016539775912157,0.004990544489423772,1.2964229346796649e-05,1.1830182149229267e-05,0.07382513637197946,2.1072627704537956e-05,6.024843038494159e-06
2024-03-06 13:45:53.241,0.0003753958998984895,-0.8170681763016834,-9.94039894364742,0.003065049865565066,1.2859373784805435e-05,1.570111382844508e-05,-0.07702042363713581,-2.8105545168929773e-06,0.00015384897176666144
2024-03-06 13:45:53.318,-0.0006297659779635084,-1.2777889675533052,-9.65368804304107,0.002835840584122887,1.2020357447761465e-05,2.104001111759565e-05,-0.00916841426941552,-3.2811275134381344e-05,0.00021353191420657805
2024-03-06 13:45:53.377,0.0002412970132113558,-0.6624894425860033,-9.628279142973724,0.002189993827223258,1.2363904540381246e-05,2.3553262173366153e-05,-0.02583395323390339,1.4504976844856385e-05,0.0001001881589031157
2024-03-06 13:45:53.428,0.0008960780662193603,-0.1916871897168023,-9.847516191915306,0.0009658411242311004,1.4242862705432322e-05,2.2697841132415844e-05,-0.048966169858245985,7.627834225995604e-05,-3.489523767158509e-05
2024-03-06 13:45:53.482,0.0005151551544909464,0.2660027258646311,-9.965998299172227,-0.0004080198850453946,1.5418755177543563e-05,2.2347145999759918e-05,-0.054954445525154626,4.828962206557512e-05,-1.4789954953364227e-05
2024-03-06 13:45:53.535,0.0005310065208902555,0.940820707607217,-9.818960446150058,0.0015384332390823072,1.5724053059475623e-05,2.197330071895581e-05,0.07785815017060789,1.0452008887149862e-05,-1.3767738925630033e-05
