X,Y
6.205,334.355
6.457020202020202,331.8789898989899
6.709040404040405,329.4029797979798
6.961060606060606,326.9269696969697
7.213080808080808,324.4509595959596
7.4651010101010105,321.9749494949495
7.717121212121212,319.4989393939394
7.969141414141414,317.0229292929293
8.221161616161616,314.5469191919192
8.473181818181818,312.0709090909091
8.72520202020202,309.594898989899
8.977222222222222,307.11888888888893
9.229242424242425,304.64287878787883
9.481262626262627,302.1668686868687
9.733282828282828,299.6908585858586
9.98530303030303,297.2148484848485
10.237323232323233,294.7388383838384
10.489343434343436,292.2628282828283
10.741363636363637,289.7868181818182
10.993383838383838,287.3108080808081
11.24540404040404,284.834797979798
11.497424242424243,282.3587878787879
11.749444444444444,279.8827777777778
12.001464646464648,277.4067676767677
12.253484848484849,274.9307575757576
12.50550505050505,272.4547474747475
12.757525252525253,269.9787373737374
13.009545454545455,267.50272727272727
13.261565656565658,265.02671717171717
13.51358585858586,262.55070707070706
13.76560606060606,260.074696969697
14.017626262626262,257.59868686868685
14.269646464646465,255.12267676767678
14.521666666666667,252.64666666666668
14.77368686868687,250.17065656565657
15.025707070707071,247.6946464646465
15.277727272727274,245.2186363636364
15.529747474747476,242.7426262626263
15.781767676767677,240.26661616161618
16.03378787878788,237.79060606060608
16.28580808080808,235.31459595959598
16.537828282828283,232.83858585858587
16.789848484848484,230.36257575757577
17.04186868686869,227.88656565656566
17.293888888888887,225.41055555555556
17.545909090909092,222.93454545454546
17.797929292929293,220.45853535353535
18.049949494949495,217.98252525252525
18.3019696969697,215.50651515151515
18.553989898989897,213.03050505050504
18.806010101010102,210.55449494949494
19.058030303030304,208.07848484848486
19.310050505050505,205.60247474747476
19.56207070707071,203.12646464646465
19.814090909090908,200.65045454545455
20.066111111111113,198.17444444444445
20.318131313131314,195.69843434343434
20.570151515151515,193.22242424242424
20.82217171717172,190.74641414141414
21.074191919191918,188.27040404040406
21.326212121212123,185.79439393939396
21.578232323232324,183.31838383838385
21.830252525252526,180.84237373737375
22.08227272727273,178.36636363636364
22.33429292929293,175.89035353535354
22.586313131313133,173.41434343434344
22.83833333333333,170.93833333333333
23.090353535353536,168.46232323232323
23.34237373737374,165.98631313131312
23.59439393939394,163.51030303030302
23.846414141414144,161.03429292929295
24.09843434343434,158.55828282828284
24.350454545454546,156.08227272727274
24.60247474747475,153.60626262626263
24.85449494949495,151.13025252525253
25.106515151515154,148.65424242424243
25.358535353535352,146.17823232323232
25.610555555555557,143.70222222222222
25.86257575757576,141.22621212121211
26.11459595959596,138.750202020202
26.366616161616165,136.27419191919194
26.618636363636362,133.79818181818183
26.870656565656567,131.32217171717173
27.122676767676772,128.84616161616162
27.37469696969697,126.37015151515152
27.626717171717175,123.89414141414142
27.878737373737373,121.41813131313131
28.130757575757578,118.94212121212121
28.382777777777775,116.4661111111111
28.63479797979798,113.990101010101
28.886818181818185,111.5140909090909
29.138838383838383,109.03808080808082
29.390858585858588,106.56207070707072
29.642878787878786,104.08606060606061
29.89489898989899,101.61005050505051
30.146919191919196,99.1340404040404
30.398939393939393,96.6580303030303
30.6509595959596,94.1820202020202
30.902979797979796,91.7060101010101
31.155,89.23
