X,Y
0.04814286530017853,0.0004899862688034773
0.048167936503887177,0.0004892421420663595
0.04819507151842117,0.0004886648966930807
0.04822404682636261,0.00048808095743879676
0.04825453832745552,0.0004873259167652577
0.048287469893693924,0.000486741162603721
0.04832233861088753,0.00048615288687869906
0.048359207808971405,0.0004854028229601681
0.048398733139038086,0.0004848168755415827
0.04844037815928459,0.00048405685811303556
0.04848499968647957,0.0004834730934817344
0.048532068729400635,0.00048271543346345425
0.04858241230249405,0.00048213492846116424
0.04863555356860161,0.0004813864652533084
0.0486922450363636,0.0004808088415302336
0.04875044524669647,0.00048006352153606713
0.0487975999712944,0.0004794874112121761
0.048839271068573,0.0004787362413480878
0.048875704407691956,0.0004777428403031081
0.0507521778345108,0.0004753143002744764
0.046349793672561646,0.00047397465095855296
0.03959232568740845,0.0004654710355680436
0.036168672144412994,0.00046631379518657923
0.02681843377649784,0.0005310847773216665
0.0022195912897586823,0.0005972938379272819
-0.030848907306790352,0.0005902918055653572
-0.060698993504047394,0.0005814128089696169
-0.08806335926055908,0.0005682976916432381
-0.12102021276950836,0.0005588725907728076
-0.16174480319023132,0.0005715244333259761
-0.20797763764858246,0.000623605097644031
-0.2600306570529938,0.000616271689068526
-0.3178894817829132,0.0005979554262012243
-0.37685316801071167,0.0005784259992651641
-0.4342525005340576,0.0005573483649641275
-0.4952698349952698,0.0005456736544147134
-0.5669300556182861,0.0005689211538992822
-0.6486883759498596,0.0005625177291221917
-0.7337979078292847,0.0005373153835535049
-0.8180493116378784,0.0005091529455967247
-0.9028944969177246,0.00048306735698133707
-0.9905596375465393,0.00045719463378190994
-1.0834964513778687,0.0004464866651687771
-1.1846565008163452,0.000432571250712499
-1.2926381826400757,0.00040954395080916584
-1.4016402959823608,0.0003816009557340294
-1.5088573694229126,0.00035483797546476126
-1.6172348260879517,0.00032622154685668647
-1.731244444847107,0.00029862840892747045
-1.8520996570587158,0.0002786957484204322
-1.9795013666152954,0.0002502952120266855
-2.1120853424072266,0.00021101997117511928
-2.2454748153686523,0.00016895477892830968
-2.3778915405273438,0.0001245180901605636
-2.514434814453125,8.059298852458596e-05
-2.6608996391296387,5.1325718231964856e-05
-2.8168466091156006,1.1070569598814473e-05
-2.976963996887207,-4.3682164687197655e-05
-3.1376187801361084,-0.0001011376443784684
-3.2990732192993164,-0.0001561109529575333
-3.4617083072662354,-0.00021148414816707373
-3.6268813610076904,-0.00026621532742865384
-3.7987236976623535,-0.0003158434701617807
-3.979161024093628,-0.00037516135489568114
-4.16285514831543,-0.000439487979747355
-4.343842029571533,-0.0005038119852542877
-4.525598049163818,-0.0005698282038792968
-4.715449333190918,-0.0006366485613398254
-4.914832592010498,-0.0006972494884394109
-5.1202239990234375,-0.000770932121668011
-5.328766822814941,-0.0008489763713441789
-5.539139270782471,-0.0009286586428061128
-5.750244617462158,-0.001007734565064311
-5.961660385131836,-0.0010879221372306347
-6.176732063293457,-0.0011690984247252345
-6.399380207061768,-0.0012457233387976885
-6.630523204803467,-0.0013311643851920962
-6.8673882484436035,-0.0014276764122769237
-7.105201244354248,-0.0015265526017174125
-7.342538356781006,-0.001623919466510415
-7.58491325378418,-0.0017152950167655945
-7.8382792472839355,-0.0018153091659769416
-8.09884262084961,-0.0019205962307751179
-8.35805892944336,-0.0020292378030717373
-8.615126609802246,-0.0021364137064665556
-8.87637710571289,-0.0022453151177614927
-9.145124435424805,-0.0023577348329126835
-9.420246124267578,-0.0024676285684108734
-9.70100212097168,-0.0025858262088149786
-9.986520767211914,-0.0027081214357167482
-10.273345947265625,-0.0028323999140411615
-10.559256553649902,-0.0029575007501989603
-10.847262382507324,-0.0030845750588923693
-11.142244338989258,-0.0032110530883073807
-11.44601058959961,-0.0033371057361364365
-11.756098747253418,-0.0034808896016329527
-12.068571090698242,-0.0036253537982702255
-12.381013870239258,-0.00376820657402277
-12.694104194641113,-0.0039151632227003574
-13.011301040649414,-0.004065223503857851
-13.33712387084961,-0.004220099188387394
-13.672683715820312,-0.0043820831924676895
-14.011855125427246,-0.004542901646345854
-14.346481323242188,-0.004702331498265266
-14.677898406982422,-0.00485861673951149
-15.010859489440918,-0.005017234943807125
-15.34528923034668,-0.0051835342310369015
-15.678338050842285,-0.005350104533135891
-16.009368896484375,-0.005513651296496391
-16.34031105041504,-0.005674564745277166
-16.67251968383789,-0.00583453755825758
-17.005361557006836,-0.005997220054268837
-17.337806701660156,-0.006162702105939388
-17.669784545898438,-0.006332287564873695
-18.00189208984375,-0.006499411538243294
-18.334579467773438,-0.006665246095508337
-18.667537689208984,-0.006829388439655304
-19.0001220703125,-0.006993838585913181
-19.332197189331055,-0.00716136721894145
-19.664262771606445,-0.007332082372158766
-19.996822357177734,-0.007504151202738285
-20.329824447631836,-0.0076727778650820255
-20.662784576416016,-0.007839780300855637
-20.995389938354492,-0.008006062358617783
-21.327720642089844,-0.008175763301551342
-21.660083770751953,-0.008349861018359661
-21.992727279663086,-0.008524867706000805
-22.325626373291016,-0.008699617348611355
-22.65849494934082,-0.008871068246662617
-22.991140365600586,-0.009043604135513306
-23.323633193969727,-0.009216172620654106
-23.65618896484375,-0.00939063262194395
-23.988920211791992,-0.00956764630973339
-24.32179832458496,-0.00974819716066122
-24.654695510864258,-0.009926166385412216
-24.987504959106445,-0.010101986117661
-25.32018280029297,-0.010278979316353798
-25.65278434753418,-0.010453910566866398
-25.985454559326172,-0.010633536614477634
-26.318330764770508,-0.010816989466547966
-26.651416778564453,-0.011000696569681168
-26.984561920166016,-0.01118109654635191
-27.317569732666016,-0.011360297910869122
-27.650348663330078,-0.011539098806679249
-27.9830322265625,-0.011719572357833385
-28.315879821777344,-0.011906296014785767
-28.649023056030273,-0.012092620134353638
-28.98232650756836,-0.012278193607926369
-29.315523147583008,-0.012460703030228615
-29.648479461669922,-0.012642079964280128
-29.98126792907715,-0.01282326690852642
-30.31414031982422,-0.013011219911277294
-30.64729118347168,-0.013200494460761547
-30.98067283630371,-0.013388474471867085
-31.314044952392578,-0.01357649639248848
-31.6472225189209,-0.013758363202214241
-31.98019027709961,-0.013941206969320774
-32.313133239746094,-0.014127680100500584
-32.64630126953125,-0.014320769347250462
-32.979713439941406,-0.014517256990075111
-33.31315612792969,-0.014710319228470325
-33.646419525146484,-0.014900810085237026
-33.979488372802734,-0.015090911649167538
-34.31250762939453,-0.015281475149095058
-34.645687103271484,-0.015475721098482609
-34.97911834716797,-0.015670310705900192
-35.31270980834961,-0.015863973647356033
-35.646263122558594,-0.016057271510362625
-35.97964096069336,-0.016249412670731544
-36.31285858154297,-0.016439586877822876
-36.64603805541992,-0.016636205837130547
-36.97926330566406,-0.01683860272169113
-37.31260299682617,-0.017041195183992386
-37.646034240722656,-0.01723763532936573
-37.979434967041016,-0.01743297465145588
-38.31275939941406,-0.01762968860566616
-38.64604568481445,-0.017828062176704407
-38.97935104370117,-0.018029075115919113
-39.3126220703125,-0.01822950504720211
-39.64602279663086,-0.01842876896262169
-39.979576110839844,-0.018628016114234924
-40.31307601928711,-0.01882246322929859
-40.64633560180664,-0.019019894301891327
-40.979488372802734,-0.01921757683157921
-41.31279754638672,-0.019425908103585243
-41.646385192871094,-0.019633952528238297
-41.9800910949707,-0.019836166873574257
-42.3135986328125,-0.020036691799759865
-42.646751403808594,-0.020238934084773064
-42.979827880859375,-0.020442478358745575
-43.313148498535156,-0.020650183781981468
-43.646663665771484,-0.020858414471149445
-43.980140686035156,-0.02106432057917118
-44.3133659362793,-0.021266279742121696
-44.64653396606445,-0.021465100347995758
-44.97977828979492,-0.02166740410029888
-45.31309509277344,-0.021871473640203476
-45.6464729309082,-0.022085627540946007
-45.979881286621094,-0.02229832112789154
-46.313323974609375,-0.02250780537724495
-46.646759033203125,-0.02271474339067936
-46.980045318603516,-0.02292165346443653
-47.313201904296875,-0.023131463676691055
-47.64642333984375,-0.023347139358520508
-47.979793548583984,-0.02356165461242199
-48.31322479248047,-0.023771721869707108
-48.64654541015625,-0.02398078143596649
-48.9796257019043,-0.024184569716453552
-49.312660217285156,-0.024392809718847275
-49.645904541015625,-0.024603772908449173
-49.979373931884766,-0.024822425097227097
-50.312870025634766,-0.025041334331035614
-50.64625549316406,-0.02525654435157776
-50.97957229614258,-0.025470122694969177
-51.31290054321289,-0.02568238042294979
-51.6462287902832,-0.025899041444063187
-51.979576110839844,-0.0261191725730896
-52.31300354003906,-0.02633606642484665
-52.64635467529297,-0.02655337005853653
-52.9796028137207,-0.02676801010966301
-53.31288528442383,-0.02698254957795143
-53.646297454833984,-0.027194233611226082
-53.979713439941406,-0.02741198241710663
-54.312965393066406,-0.02763994038105011
-54.64621353149414,-0.027863312512636185
-54.9796142578125,-0.028081804513931274
-55.31300735473633,-0.028301134705543518
-55.646183013916016,-0.028520721942186356
-55.979270935058594,-0.028744056820869446
-56.31257629394531,-0.028968695551156998
-56.64622116088867,-0.029190074652433395
-56.97996520996094,-0.029411032795906067
-57.31344223022461,-0.029631275683641434
-57.64659118652344,-0.02985304594039917
-57.97957229614258,-0.030082229524850845
-58.31271743774414,-0.030313922092318535
-58.64618682861328,-0.03054453805088997
-58.979766845703125,-0.03077181801199913
-59.31317901611328,-0.030994273722171783
-59.64636993408203,-0.03121981956064701
-59.97953414916992,-0.03144735097885132
-60.3128776550293,-0.03167775645852089
-60.64638900756836,-0.03191404044628143
-60.9798583984375,-0.032148025929927826
-61.31318283081055,-0.032382138073444366
-61.646461486816406,-0.032611873000860214
-61.979713439941406,-0.03284669294953346
-62.313053131103516,-0.033081814646720886
-62.646446228027344,-0.03332121670246124
-62.97981643676758,-0.033557090908288956
-63.313045501708984,-0.033791519701480865
-63.646278381347656,-0.03402566537261009
-63.97954177856445,-0.034260548651218414
-64.31279754638672,-0.03449473902583122
-64.64604949951172,-0.03472772240638733
-64.97944641113281,-0.034961897879838943
-65.31300354003906,-0.035193149000406265
-65.64655303955078,-0.03542492166161537
-65.97988891601562,-0.03565515950322151
-66.31304168701172,-0.035885658115148544
-66.64628601074219,-0.036115169525146484
-66.9797134399414,-0.03634742647409439
-67.31315612792969,-0.036575667560100555
-67.646484375,-0.03680430352687836
-67.97972106933594,-0.037032004445791245
-68.31302642822266,-0.0372595451772213
-68.64634704589844,-0.03749670088291168
-68.9795913696289,-0.03775205463171005
-69.31289672851562,-0.038004714995622635
-69.64624786376953,-0.03824785351753235
-69.97953033447266,-0.038483574986457825
-70.31271362304688,-0.03872216120362282
-70.6458740234375,-0.03897268325090408
-70.97911071777344,-0.0392225943505764
-71.31246948242188,-0.039475250989198685
-71.64588165283203,-0.03972611948847771
-71.97925567626953,-0.039975471794605255
-72.31258392333984,-0.040215130895376205
-72.64543914794922,-0.0430622398853302
-72.97958374023438,-0.05472156032919884
-73.31646728515625,-0.07547863572835922
-73.65133666992188,-0.10763221234083176
-73.97779083251953,-0.15155833959579468
-74.29827880859375,-0.20581650733947754
-74.61925506591797,-0.2690529227256775
-74.94131469726562,-0.33777517080307007
-75.25945281982422,-0.41099926829338074
-75.57169342041016,-0.48955976963043213
-75.87783813476562,-0.574164867401123
-76.17977142333984,-0.6659956574440002
-76.48046112060547,-0.7660067081451416
-76.78045654296875,-0.8737595081329346
-77.07875061035156,-0.9868324995040894
-77.37522888183594,-1.1057569980621338
-77.66954040527344,-1.2301537990570068
-77.96014404296875,-1.3619041442871094
-78.2484130859375,-1.501423716545105
-78.53440856933594,-1.6484744548797607
-78.81726837158203,-1.8013972043991089
-79.0974349975586,-1.9602372646331787
-79.37648010253906,-2.125533103942871
-79.65235137939453,-2.2980234622955322
-79.92251586914062,-2.477274179458618
-80.18797302246094,-2.6620397567749023
-80.44994354248047,-2.852583408355713
-80.70799255371094,-3.048948287963867
-80.96142578125,-3.250025510787964
-81.21019744873047,-3.456012725830078
-81.4537582397461,-3.6684422492980957
-81.69310760498047,-3.8869779109954834
-81.92781066894531,-4.110555648803711
-82.15670013427734,-4.338725566864014
-82.3807373046875,-4.5711283683776855
-82.60029602050781,-4.80873441696167
-82.8164291381836,-5.0508503913879395
-83.03515625,-5.294325828552246
-83.26002502441406,-5.537322044372559
-83.48985290527344,-5.779013633728027
-83.7242431640625,-6.017049312591553
-83.96664428710938,-6.247430801391602
-84.21854400634766,-6.468738555908203
-84.47673034667969,-6.681628704071045
-84.73760223388672,-6.88772439956665
-85.00296020507812,-7.087010383605957
-85.27423095703125,-7.277848243713379
-85.55021667480469,-7.460592746734619
-85.82765197753906,-7.6372880935668945
-86.10694885253906,-7.807966232299805
-86.38664245605469,-7.972038269042969
-86.66481018066406,-8.128349304199219
-86.94567108154297,-8.277718544006348
-87.23483276367188,-8.421599388122559
-87.53184509277344,-8.56011962890625
-87.83135986328125,-8.6925630569458
-88.13150024414062,-8.818105697631836
-88.43205261230469,-8.93758487701416
-88.73411560058594,-9.049649238586426
-89.03993225097656,-9.1538724899292
-89.34986877441406,-9.251188278198242
-89.66226196289062,-9.342303276062012
-89.97586059570312,-9.427092552185059
-90.29017639160156,-9.506119728088379
-90.60511779785156,-9.57717514038086
-90.92162322998047,-9.639552116394043
-91.2402572631836,-9.695343971252441
-91.56073760986328,-9.744253158569336
-91.88214111328125,-9.78622817993164
-92.20402526855469,-9.822120666503906
-92.52605438232422,-9.850504875183105
-92.84837341308594,-9.870569229125977
-93.17156219482422,-9.883712768554688
-93.4950942993164,-9.889668464660645
-93.81806945800781,-9.888251304626465
-94.14083862304688,-9.880480766296387
-94.4640121459961,-9.865918159484863
-94.78772735595703,-9.845370292663574
-95.11389923095703,-9.825398445129395
-95.444580078125,-9.810251235961914
-95.77874755859375,-9.799846649169922
-96.11398315429688,-9.793352127075195
-96.44901275634766,-9.789656639099121
-96.78328704833984,-9.78782844543457
-97.11600494384766,-9.78335952758789
-97.44804382324219,-9.777010917663574
-97.7811508178711,-9.769744873046875
-98.11544036865234,-9.762784004211426
-98.4494400024414,-9.757730484008789
-98.78265380859375,-9.754265785217285
-99.11537170410156,-9.750455856323242
-99.44833374023438,-9.744678497314453
-99.78221130371094,-9.737276077270508
-100.11639404296875,-9.729652404785156
-100.45008087158203,-9.72392463684082
-100.78337097167969,-9.719758987426758
-101.11653137207031,-9.716096878051758
-101.44960021972656,-9.710858345031738
-101.78287506103516,-9.704063415527344
-102.11647033691406,-9.696507453918457
-102.44995880126953,-9.690239906311035
-102.78303527832031,-9.685476303100586
-103.1161117553711,-9.68168830871582
-103.4494400024414,-9.676886558532715
-103.78287506103516,-9.67072582244873
-104.11638641357422,-9.663398742675781
-104.44978332519531,-9.656773567199707
-104.78300476074219,-9.651412010192871
-105.11632537841797,-9.647193908691406
-105.4495849609375,-9.642685890197754
-105.78257751464844,-9.637028694152832
-106.11569213867188,-9.630247116088867
-106.4492416381836,-9.623453140258789
-106.78286743164062,-9.617656707763672
-107.11625671386719,-9.612924575805664
-107.44938659667969,-9.60844612121582
-107.78218841552734,-9.603155136108398
-108.11512756347656,-9.596927642822266
-108.44859313964844,-9.590248107910156
-108.78221130371094,-9.584149360656738
-109.11546325683594,-9.578895568847656
-109.44847869873047,-9.574216842651367
-109.7815933227539,-9.569141387939453
-110.11477661132812,-9.563307762145996
-110.4481201171875,-9.556868553161621
-110.78160858154297,-9.550626754760742
-111.11494445800781,-9.54506778717041
-111.44813537597656,-9.540141105651855
-111.78125,-9.535181045532227
-112.11421203613281,-9.52962589263916
-112.44721221923828,-9.523478507995605
-112.78045654296875,-9.517205238342285
-113.11372375488281,-9.511415481567383
-113.44696044921875,-9.506185531616211
-113.78022003173828,-9.501189231872559
-114.11341857910156,-9.495832443237305
-114.44638061523438,-9.489944458007812
-114.77941131591797,-9.483777046203613
-115.11267852783203,-9.477829933166504
-115.44593048095703,-9.472372055053711
-115.77901458740234,-9.467241287231445
-116.1119155883789,-9.461974143981934
-116.44483947753906,-9.456295013427734
-116.77804565429688,-9.450273513793945
-117.11151885986328,-9.4442777633667
-117.44483947753906,-9.438641548156738
-117.77784729003906,-9.43335247039795
-118.11070251464844,-9.428105354309082
-118.44364929199219,-9.422575950622559
-118.77690887451172,-9.416707038879395
-119.11038970947266,-9.410738945007324
-119.44374084472656,-9.40497875213623
-119.77670288085938,-9.39954948425293
-120.10948944091797,-9.394257545471191
-120.44246673583984,-9.388821601867676
-120.77579498291016,-9.383089065551758
-121.10929870605469,-9.377187728881836
-121.44266510009766,-9.371369361877441
-121.77568817138672,-9.365812301635742
-122.10852813720703,-9.36044692993164
-122.44146728515625,-9.355050086975098
-122.77464294433594,-9.349431991577148
-123.10802459716797,-9.343613624572754
-123.44144439697266,-9.337784767150879
-123.77471923828125,-9.332134246826172
-124.1077880859375,-9.326685905456543
-124.44071197509766,-9.321281433105469
-124.77365112304688,-9.315742492675781
-125.10678100585938,-9.310014724731445
-125.44015502929688,-9.304205894470215
-125.7735824584961,-9.298497200012207
-126.10679626464844,-9.292960166931152
-126.43970489501953,-9.287522315979004
-126.77254486083984,-9.282026290893555
-127.10562896728516,-9.276371002197266
-127.4390869140625,-9.270604133605957
-127.77257537841797,-9.264866828918457
-128.10568237304688,-9.259271621704102
-128.4384765625,-9.253796577453613
-128.7713165283203,-9.24831485748291
-129.1044464111328,-9.242716789245605
-129.43772888183594,-9.237005233764648
-129.7709503173828,-9.23128890991211
-130.1039581298828,-9.225648880004883
-130.4368896484375,-9.220113754272461
-130.76986694335938,-9.214593887329102
-131.10296630859375,-9.209033012390137
-131.4362030029297,-9.203368186950684
-131.76934814453125,-9.197651863098145
-132.10244750976562,-9.191980361938477
-132.435546875,-9.186403274536133
-132.76864624023438,-9.180886268615723
-133.10174560546875,-9.175341606140137
-133.43482971191406,-9.169716835021973
-133.7679901123047,-9.164022445678711
-134.10125732421875,-9.158337593078613
-134.43450927734375,-9.152724266052246
-134.76759338378906,-9.14718246459961
-135.10052490234375,-9.141656875610352
-135.4334716796875,-9.136056900024414
-135.7666473388672,-9.130396842956543
-136.1000213623047,-9.124744415283203
-136.43333435058594,-9.119109153747559
-136.7664794921875,-9.113527297973633
-137.0994110107422,-9.107996940612793
-137.43234252929688,-9.102413177490234
-137.7655029296875,-9.096778869628906
-138.098876953125,-9.091117858886719
-138.43226623535156,-9.085461616516113
-138.7654266357422,-9.079872131347656
-139.098388671875,-9.074299812316895
-139.43128967285156,-9.068716049194336
-139.76438903808594,-9.0631103515625
-140.09774780273438,-9.057448387145996
-140.43116760253906,-9.051787376403809
-140.76441955566406,-9.046178817749023
-141.09744262695312,-9.040593147277832
-141.4303741455078,-9.035003662109375
-141.7633819580078,-9.029415130615234
-142.09664916992188,-9.023773193359375
-142.43008422851562,-9.018110275268555
-142.7634735107422,-9.012478828430176
-143.09664916992188,-9.006889343261719
-143.4296417236328,-9.001304626464844
-143.76255798339844,-8.995719909667969
-144.095703125,-8.990108489990234
-144.4288787841797,-8.984454154968262
-144.76197814941406,-8.978804588317871
-145.09507751464844,-8.973219871520996
-145.4281768798828,-8.967632293701172
-145.7612762451172,-8.962045669555664
-146.09437561035156,-8.956448554992676
-146.42747497558594,-8.950806617736816
-146.7605743408203,-8.945155143737793
-147.09375,-8.939538955688477
-147.42686462402344,-8.933956146240234
-147.75990295410156,-8.928374290466309
-148.09283447265625,-8.9227876663208
-148.42587280273438,-8.91714859008789
-148.7591094970703,-8.911499977111816
-149.09237670898438,-8.905852317810059
-149.42556762695312,-8.9002685546875
-149.7585906982422,-8.89469051361084
-150.09152221679688,-8.889114379882812
-150.42457580566406,-8.883488655090332
-150.75782775878906,-8.87784194946289
-151.0911865234375,-8.872199058532715
-151.42445373535156,-8.866584777832031
-151.75755310058594,-8.861006736755371
-152.09048461914062,-8.855430603027344
-152.42347717285156,-8.849827766418457
-152.7566680908203,-8.844182014465332
-153.09007263183594,-8.838533401489258
-153.4233856201172,-8.832886695861816
-153.7565155029297,-8.827309608459473
-154.0894317626953,-8.821736335754395
-154.42239379882812,-8.816147804260254
-154.75558471679688,-8.810507774353027
-155.0889892578125,-8.804858207702637
-155.42239379882812,-8.799210548400879
-155.75563049316406,-8.793606758117676
-156.08868408203125,-8.788031578063965
-156.42161560058594,-8.782451629638672
-156.75462341308594,-8.77683162689209
-157.08792114257812,-8.7711820602417
-157.4213409423828,-8.76552963256836
-157.75473022460938,-8.759900093078613
-158.0879364013672,-8.754319190979004
-158.42092895507812,-8.748743057250977
-158.75387573242188,-8.743145942687988
-159.08700561523438,-8.737499237060547
-159.42039489746094,-8.731847763061523
-159.75392150878906,-8.726198196411133
-160.08729553222656,-8.720614433288574
-160.42042541503906,-8.715035438537598
-160.75332641601562,-8.709452629089355
-161.086181640625,-8.703821182250977
-161.41928100585938,-8.698183059692383
-161.7526092529297,-8.692541122436523
-162.08595275878906,-8.686915397644043
-162.41908264160156,-8.681341171264648
-162.75201416015625,-8.675760269165039
-163.08497619628906,-8.67013168334961
-163.4181671142578,-8.6644926071167
-163.75143432617188,-8.658858299255371
-164.0846710205078,-8.653219223022461
-164.4193572998047,-8.650411605834961
-164.72906494140625,-8.648550033569336
-165.02418518066406,-8.64583969116211
-165.3211212158203,-8.641814231872559
-165.61373901367188,-8.635735511779785
-165.8919219970703,-8.628935813903809
-166.16104125976562,-8.622296333312988
-166.42645263671875,-8.615777015686035
-166.68310546875,-8.60946273803711
-166.92762756347656,-8.603487968444824
-167.16468811035156,-8.597684860229492
-167.39633178710938,-8.59200382232666
-167.6204376220703,-8.586545944213867
-167.8376922607422,-8.58123779296875
-168.049072265625,-8.57603931427002
-168.25155639648438,-8.571040153503418
-168.44326782226562,-8.566306114196777
-168.62472534179688,-8.561851501464844
-168.79537963867188,-8.557683944702148
-168.95413208007812,-8.553810119628906
-169.10342407226562,-8.550134658813477
-169.24598693847656,-8.546603202819824
-169.3828125,-8.543224334716797
-169.51370239257812,-8.540000915527344
-169.64088439941406,-8.536867141723633
-169.7647247314453,-8.533811569213867
-169.88380432128906,-8.530868530273438
-169.9978790283203,-8.52803897857666
-170.1049346923828,-8.525382995605469
-170.2024688720703,-8.522965431213379
-170.29161071777344,-8.520756721496582
-170.37432861328125,-8.518705368041992
-170.44839477539062,-8.51686954498291
-170.5108184814453,-8.515302658081055
-170.56167602539062,-8.51402759552002
-170.60231018066406,-8.513021469116211
-170.63211059570312,-8.51228141784668
-170.65011596679688,-8.511839866638184
-170.65565490722656,-8.511712074279785
-170.6508026123047,-8.511832237243652
-170.64398193359375,-8.512001991271973
-170.64337158203125,-8.512017250061035
-170.64859008789062,-8.511889457702637
-170.65248107910156,-8.511794090270996
-170.65069580078125,-8.511837005615234
-170.6463165283203,-8.511946678161621
-170.6450958251953,-8.511977195739746
-170.64796447753906,-8.511906623840332
-170.65061950683594,-8.511841773986816
-170.64996337890625,-8.511857986450195
-170.64735412597656,-8.511922836303711
-170.6461639404297,-8.51195240020752
-170.64761352539062,-8.511916160583496
-170.64956665039062,-8.511869430541992
-170.64962768554688,-8.511869430541992
-170.64804077148438,-8.511908531188965
-170.64695739746094,-8.51193618774414
-170.64755249023438,-8.511919975280762
